filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
com-Orkut.egr,64769,3072441,234370166,100000,19.3478
com-Orkut.egr,54966,3072441,234370166,100000,17.3221
com-Orkut.egr,43275,3072441,234370166,100000,15.1505
com-Orkut.egr,55033,3072441,234370166,100000,17.0038
com-Orkut.egr,53002,3072441,234370166,100000,19.2604
com-Orkut.egr,4415,3072441,234370166,10000,14.7527
com-Orkut.egr,4228,3072441,234370166,10000,14.6961
com-Orkut.egr,5693,3072441,234370166,10000,12.8485
com-Orkut.egr,4711,3072441,234370166,10000,11.4055
com-Orkut.egr,5093,3072441,234370166,10000,12.893
com-Orkut.egr,42,3072441,234370166,100,10.1528
com-Orkut.egr,52,3072441,234370166,100,9.67997
com-Orkut.egr,55,3072441,234370166,100,9.83948
com-Orkut.egr,46,3072441,234370166,100,10.5881
com-Orkut.egr,60,3072441,234370166,100,8.7058
com-Orkut.egr,637,3072441,234370166,1000,14.9238
com-Orkut.egr,533,3072441,234370166,1000,10.7098
com-Orkut.egr,676,3072441,234370166,1000,8.67489
com-Orkut.egr,624,3072441,234370166,1000,9.64353
com-Orkut.egr,587,3072441,234370166,1000,11.513
